city,lat,long,make,mileage,model,price,province,sepc,year
London,42.9537654,-81.2291529,Kia,86901,Kia Forte,8988,Ontario,Kia Forte SX Luxury,2012
Saint-Hyacinthe,45.627484,-72.940636,Kia,182898,Kia Sorento,8988,Québec,Kia Sorento ,2012
Vaughan,43.820904,-79.5084,Kia,111524,Kia Optima,13888,Ontario,Kia Optima EX Luxury w,2012
St-Jérôme,45.775426,-74.013176,Kia,184621,Kia Forte,5377,Québec,Kia Forte CLIMATISEUR BLUETOOTH ,2012
Kitchener,43.453168,-80.494423,Kia,94345,Kia Sorento,10388,Ontario,Kia Sorento LX,2012
Montréal-Nord,45.5938992,-73.6376062,Kia,110000,Kia Sorento,14977,Québec,Kia Sorento SX 4WD,2012
Ottawa,45.421106,-75.690308,Kia,167903,Kia Sorento,11995,Ontario,Kia Sorento LX,2012
Québec,52.4760892,-71.8258668,Kia,132832,Kia Sportage,10444,Québec,Kia Sportage EX AWD auto. & T.Équipé,2012
Charlesbourg,46.8958611,-71.2910300583245,Kia,160341,Kia Sorento,10450,Québec,Kia Sorento EX AWD,2012
London,42.9537654,-81.2291529,Kia,185306,Kia Forte,8995,Ontario,Kia Forte Koup 2.0L EX ,2012
Mirabel,45.623402,-74.012489,Kia,119159,Kia Sportage,11977,Québec,Kia Sportage EX AWD BLUETOOTH ,2012
Brossard,45.4554829,-73.4678904,Kia,184072,Kia Sportage,6998,Québec,Kia Sportage LX ,2012
Montréal,45.4972159,-73.6103642,Kia,130368,Kia Sedona,10477,Québec,Kia Sedona LX,2012
Kingston,44.3054151,-76.4283781,Kia,118068,Kia Optima,8995,Ontario,Kia Optima Hybrid,2012
Nobleton (vaughan),43.9244361,-79.5672218,Kia,154975,Kia Sportage,8999,Ontario,Kia Sportage AWD,2012
Québec,52.4760892,-71.8258668,Kia,136456,Kia Optima,8987,Québec,Kia Optima SX ,2012
Pointe-Aux-Trembles,45.6904144,-73.4906885,Kia,71892,Kia Sportage,13990,Québec,Kia Sportage EX Luxe Cuir Toit Pano,2012
